place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJT_bIqGVxhlQRlgkDlyIY9gg,Bodega on Main,"Buzzy, intimate locale with leather banquettes & high ceilings serving Spanish tapas, wine & sherry.",,2226,4.3,"Name: Published on Main
Link: https://www.google.com/maps/search/Published+on+Main/@49.252877399999996,-123.10122149999998?authuser=0&hl=en&entry=ttu
Reviews: 1551 reviews

Name: El Camino's
Link: https://www.google.com/maps/search/El+Camino's/@49.256170399999995,-123.1009297?authuser=0&hl=en&entry=ttu
Reviews: 1440 reviews

Name: Como Taperia
Link: https://www.google.com/maps/search/Como+Taperia/@49.2647426,-123.10063310000001?authuser=0&hl=en&entry=ttu
Reviews: 1113 reviews

Name: Espana Restaurant
Link: https://www.google.com/maps/search/Espa%C3%B1a+Restaurant/@49.288055199999995,-123.14041150000001?authuser=0&hl=en&entry=ttu
Reviews: 852 reviews

Name: Tocador
Link: https://www.google.com/maps/search/Tocador/@49.2618174,-123.10079359999999?authuser=0&hl=en&entry=ttu
Reviews: 717 reviews",http://www.bodegaonmain.ca/,(604) 565-8815,,Bodega on Main (Owner),https://www.google.com/maps/contrib/114465773425485335592,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCfyamgz66uafPKmJ3M842AxgZ66QKaAqWMiPpCJ-vahUyt13ykal8Li-o1_Tqm8efPM6BSUp8aJN8a4ECXxdcDV2R-6g5b0Vsx1UU1SYw0fg6YoQ_yIHWOeNj6GayIXHlhiPK=s1024,Spanish restaurant,"Spanish restaurant, Restaurant",11 a.m.-12 a.m.,,Open All Days,"1014 Main St, Vancouver, BC V6A 4L4",,https://www.google.com/maps/place/Bodega+on+Main/data=!4m7!3m6!1s0x54867165a8c8f64f:0x8f6182297030996!8m2!3d49.2754776!4d-123.0997094!16s%2Fg%2F11bwc0jjqp!19sChIJT_bIqGVxhlQRlgkDlyIY9gg?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJac8y5YFxhlQREyXwwjAHohw,Hy's Steakhouse & Cocktail Bar,"For 70 years, Hy's has defined the steakhouse experience in Canada. Featuring Prime Grade steaks, cold martinis and trademark warm hospitality, Hy's is a dining oasis.

Timelessly True.

Hy's is the ultimate place to celebrate life's great occasions, or enjoy the everyday pleasures of great food and drink in timeless, elegant surroundings. Along with the very best beef and freshest seafood, Hy's is known and beloved for the theatre of tableside service. With care and respect for the classic recipes, and impeccable, professional service, this is steakhouse dining at its finest.",,2479,4.5,"Name: Black+Blue
Link: https://www.google.com/maps/search/Black%2BBlue/@49.2845363,-123.1228402?authuser=0&hl=en&entry=ttu
Reviews: 7166 reviews

Name: Gotham Steakhouse & Cocktail Bar
Link: https://www.google.com/maps/search/Gotham+Steakhouse+%26+Cocktail+Bar/@49.282900999999995,-123.11588449999999?authuser=0&hl=en&entry=ttu
Reviews: 2883 reviews

Name: Elisa
Link: https://www.google.com/maps/search/Elisa/@49.275964300000005,-123.12141340000001?authuser=0&hl=en&entry=ttu
Reviews: 2805 reviews

Name: Riley's Fish & Steak
Link: https://www.google.com/maps/search/Riley's+Fish+%26+Steak/@49.2879155,-123.11526599999998?authuser=0&hl=en&entry=ttu
Reviews: 2529 reviews

Name: Chop Steakhouse & Bar
Link: https://www.google.com/maps/search/Chop+Steakhouse+%26+Bar/@49.2885614,-123.11506779999999?authuser=0&hl=en&entry=ttu
Reviews: 1161 reviews",http://www.hyssteakhouse.com/,(604) 683-7671,,Hy's Steakhouse & Cocktail Bar (Owner),https://www.google.com/maps/contrib/103795079873712291322,https://lh3.googleusercontent.com/p/AF1QipOuMNJpRUzF1g__vgghyFqJB_QSghz1Xmyw0nVG=s1024,Steak house,"Steak house, Bar, Lounge, Seafood restaurant",11:30 a.m.-10 p.m.,,Open All Days,"637 Hornby St, Vancouver, BC V6C 2G2",,https://www.google.com/maps/place/Hy%27s+Steakhouse+%26+Cocktail+Bar/data=!4m7!3m6!1s0x54867181e532cf69:0x1ca20730c2f02513!8m2!3d49.2845794!4d-123.1191877!16s%2Fm%2F04_h_xg!19sChIJac8y5YFxhlQREyXwwjAHohw?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJ8-lCW-pxhlQRhEQfXAaBKdc,Sooda Korean BBQ,"Hello Sooda fam:)
We take a reservation by phone only
Please call us :)

Thank you",,817,4.7,"Name: Dae Bak Bon Ga
Link: https://www.google.com/maps/search/Dae+Bak+Bon+Ga/@49.2874054,-123.1288126?authuser=0&hl=en&entry=ttu
Reviews: 5385 reviews

Name: Sura Korean Royal Cuisine Restaurant Vancouver
Link: https://www.google.com/maps/search/Sura+Korean+Royal+Cuisine+Restaurant+Vancouver/@49.2888824,-123.13166529999998?authuser=0&hl=en&entry=ttu
Reviews: 2392 reviews

Name: Kook Korean BBQ Restaurant
Link: https://www.google.com/maps/search/Kook+Korean+BBQ+Restaurant/@49.268772,-123.04585679999998?authuser=0&hl=en&entry=ttu
Reviews: 1761 reviews

Name: Kosoo Korean Chicken & BBQ - Robson Location
Link: https://www.google.com/maps/search/Kosoo+Korean+Chicken+%26+BBQ+-+Robson+Location/@49.285005299999995,-123.12587209999998?authuser=0&hl=en&entry=ttu
Reviews: 1231 reviews

Name: Zoomak Korean Tavern
Link: https://www.google.com/maps/search/Zoomak+Korean+Tavern/@49.2835228,-123.1029504?authuser=0&hl=en&entry=ttu
Reviews: 681 reviews",http://www.soodagastown.com/,(604) 242-3624,,Sooda Korean BBQ (Owner),https://www.google.com/maps/contrib/115398773153372741453,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6PHr5z3nJ3mNarUHeXtt8x3pA3hyYOE9QdeKpeAzEE-SoeM60WZhIFhCAaZF-QcRLQdQRYgT6uW17hI8PrhOzrcIjglrq3Bf04buBPnT6OSE5EDqFb6MOV_GaCxjIQnWsVYI=s1024,Korean restaurant,Korean restaurant,12-11:30 p.m.,,Open All Days,"60 W Cordova St, Vancouver, BC V6B 1C9",,https://www.google.com/maps/place/Sooda+Korean+BBQ/data=!4m7!3m6!1s0x548671ea5b42e9f3:0xd72981065c1f4484!8m2!3d49.2826521!4d-123.1060792!16s%2Fg%2F11tj_pl4hf!19sChIJ8-lCW-pxhlQRhEQfXAaBKdc?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJfbMMF6t2hlQRePYuVM4sSS8,House Of Dosas | Kingsway,South Indian cuisine specialist serving crisp rolled crepes with spicy fillings plus other dishes.,,9250,4.5,"Name: Dosa Factory
Link: https://www.google.com/maps/search/Dosa+Factory/@49.250926799999995,-123.07716280000001?authuser=0&hl=en&entry=ttu
Reviews: 6668 reviews

Name: House of Dosas | Davie st
Link: https://www.google.com/maps/search/House+of+Dosas+%7C+Davie+st/@49.281454,-123.1331673?authuser=0&hl=en&entry=ttu
Reviews: 2708 reviews

Name: JJ Dosa (dosai) Indian Restaurant
Link: https://www.google.com/maps/search/JJ+Dosa+(dosai)+Indian+Restaurant/@49.2460385,-123.0899613?authuser=0&hl=en&entry=ttu
Reviews: 851 reviews

Name: The Madras Diaries
Link: https://www.google.com/maps/search/The+Madras+Diaries/@49.253506699999996,-123.0821869?authuser=0&hl=en&entry=ttu
Reviews: 604 reviews",https://houseofdosas.ca/,(236) 773-1283,,House Of Dosas | Kingsway (Owner),https://www.google.com/maps/contrib/108115334297364385178,https://lh3.googleusercontent.com/p/AF1QipNxxJlHl4gnbu0IYG3Hfwj_X9HSdyUps0a7B5H4=s1024,Indian restaurant,"Indian restaurant, Restaurant",Open 24 hours,,Open All Days,"1391 Kingsway, Vancouver, BC V5V 3E3",,https://www.google.com/maps/place/House+Of+Dosas+%7C+Kingsway/data=!4m7!3m6!1s0x548676ab170cb37d:0x2f492cce542ef678!8m2!3d49.250432!4d-123.076325!16s%2Fg%2F1tf818v7!19sChIJfbMMF6t2hlQRePYuVM4sSS8?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJj3HBKlpxhlQRb7mk1ZOMeNE,Fassil Restaurant,"Small, unfussy resource for classic Ethiopian meat & vegetable stews served with injera bread.",,652,4.7,"Name: Gojo Cafe Ethiopia I Ethiopian Cuisine
Link: https://www.google.com/maps/search/Gojo+Caf%C3%A9+Ethiopia+I+Ethiopian+Cuisine/@49.2591235,-123.06966219999998?authuser=0&hl=en&entry=ttu
Reviews: 1322 reviews

Name: Harambe Ethiopian Restaurant
Link: https://www.google.com/maps/search/Harambe+Ethiopian+Restaurant/@49.2655556,-123.07000000000001?authuser=0&hl=en&entry=ttu
Reviews: 1295 reviews

Name: Simba's Grill
Link: https://www.google.com/maps/search/Simba's+Grill/@49.2545395,-123.0232611?authuser=0&hl=en&entry=ttu
Reviews: 835 reviews

Name: Axum Restaurant
Link: https://www.google.com/maps/search/Axum+Restaurant/@49.2814772,-123.07776079999998?authuser=0&hl=en&entry=ttu
Reviews: 600 reviews

Name: Kilimanjaro Snack House & Catering
Link: https://www.google.com/maps/search/Kilimanjaro+Snack+House+%26+Catering/@49.2557981,-123.0875093?authuser=0&hl=en&entry=ttu
Reviews: 310 reviews",http://www.fassil.ca/,(604) 879-2001,,Fassil Restaurant (Owner),https://www.google.com/maps/contrib/103185294899356546531,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npX8cmCmL9Qf83KrwNo-KlIAMG3sPL61UN58kK6FeCnB2GNCggXWRdSz9-pdt1TvZ-Yx4CYZO5kjvyhv8ySChj48yxLxchFC5GrpOjThWQUN2dCGkCt8calofogwY4oS8MO14pE3MnhkI91=s1024,Ethiopian restaurant,"Ethiopian restaurant, Restaurant",12-10 p.m.,,Open All Days,"736 E Broadway, Vancouver, BC V5T 1X9",,https://www.google.com/maps/place/Fassil+Restaurant/data=!4m7!3m6!1s0x5486715a2ac1718f:0xd1788c93d5a4b96f!8m2!3d49.2623269!4d-123.088234!16s%2Fg%2F1vp6zwh5!19sChIJj3HBKlpxhlQRb7mk1ZOMeNE?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJQ3EWTtpxhlQR8AOWxpM5tBY,Alouette Bistro,"Alouette Bistro & Bar. Fabulous, Fun, French Dining Destination at Executive Hotel Le Soleil in the heart of downtown Vancouver's entertainment and financial districts.",,905,4.4,"Name: Les Faux Bourgeois
Link: https://www.google.com/maps/search/Les+Faux+Bourgeois/@49.2573042,-123.08963229999999?authuser=0&hl=en&entry=ttu
Reviews: 1600 reviews

Name: Tableau Bar Bistro
Link: https://www.google.com/maps/search/Tableau+Bar+Bistro/@49.287562699999995,-123.1234599?authuser=0&hl=en&entry=ttu
Reviews: 1584 reviews

Name: L'Abattoir
Link: https://www.google.com/maps/search/L'Abattoir/@49.283134499999996,-123.1044638?authuser=0&hl=en&entry=ttu
Reviews: 1564 reviews

Name: Bacchus Restaurant & Lounge
Link: https://www.google.com/maps/search/Bacchus+Restaurant+%26+Lounge/@49.282297,-123.1225563?authuser=0&hl=en&entry=ttu
Reviews: 1163 reviews

Name: Au Petit Comptoir
Link: https://www.google.com/maps/search/Au+Petit+Comptoir/@49.2748364,-123.13079640000001?authuser=0&hl=en&entry=ttu
Reviews: 359 reviews",http://alouettevancouver.com/,(604) 689-8862,,Alouette Bistro (Owner),https://www.google.com/maps/contrib/114954517785306239497,https://lh3.googleusercontent.com/p/AF1QipNzFYVMAtYcrT_8_M_ZZweV5hG8ak7jET11frA6=s1024,French restaurant,French restaurant,7 a.m.-10 p.m.,,Open All Days,"567 Hornby St, Vancouver, BC V6C 2E8",,https://www.google.com/maps/place/Alouette+Bistro/data=!4m7!3m6!1s0x548671da4e167143:0x16b43993c69603f0!8m2!3d49.2853077!4d-123.1182531!16s%2Fg%2F11lt78jls7!19sChIJQ3EWTtpxhlQR8AOWxpM5tBY?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJOU68-ztzhlQRg30p3Cl_XoI,Noah's Cafe,"A cocktail bar that offers an extensive menu of Japanese tapas, and fusion cuisine that is perfect for sharing with friends and family.
Our bar also serves an exceptional selection of handcrafted cocktails, sake, wine, whiskey, etc..
Come experience our unique food & cocktails, and let us make your day a little brighter.",,654,4.7,"Name: Kingyo Izakaya
Link: https://www.google.com/maps/search/Kingyo+Izakaya/@49.2905642,-123.13703950000001?authuser=0&hl=en&entry=ttu
Reviews: 3043 reviews

Name: Marulilu Cafe
Link: https://www.google.com/maps/search/Marulilu+Caf%C3%A9/@49.2634,-123.1141083?authuser=0&hl=en&entry=ttu
Reviews: 1001 reviews

Name: Jungle Room
Link: https://www.google.com/maps/search/Jungle+Room/@49.2898996,-123.13810070000001?authuser=0&hl=en&entry=ttu
Reviews: 569 reviews

Name: The Basic
Link: https://www.google.com/maps/search/The+Basic/@49.289872700000004,-123.1376521?authuser=0&hl=en&entry=ttu
Reviews: 553 reviews

Name: Aiyaohno Cafe
Link: https://www.google.com/maps/search/Aiyaohno+Cafe/@49.2811762,-123.1046461?authuser=0&hl=en&entry=ttu
Reviews: 299 reviews",https://www.noahscafe604.com/,(604) 559-1096,,Noah's Cafe (Owner),https://www.google.com/maps/contrib/115936320429148931618,https://lh3.googleusercontent.com/p/AF1QipPGGCoN7T_rR_OMAaXR8u506X9VZ5V36gwWTcSk=s1024,Tapas bar,"Tapas bar, Cocktail bar, Japanized western restaurant, Modern izakaya restaurant",5-11 p.m.,,Open All Days,"1096 Denman St, Vancouver, BC V6G 2M8","uni pasta, oysters, intimate setting, beef tongue, brussels sprouts, happy hour, Squid & Chips, omurice, cocktails, karaage",https://www.google.com/maps/place/Noah%27s+Cafe/data=!4m7!3m6!1s0x5486733bfbbc4e39:0x825e7f29dc297d83!8m2!3d49.2882755!4d-123.140033!16s%2Fg%2F11kkzhvhcf!19sChIJOU68-ztzhlQRg30p3Cl_XoI?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJr1DcLslzhlQRFSst7yoSmwY,Afghan Horsemen Restaurant,"Dear patrons, we are open regular hours for In-Door Dining and Take-Out. We look forward to serving you.",,2279,4.5,"Name: Khaghan Restaurant
Link: https://www.google.com/maps/search/Khaghan+Restaurant/@49.2907667,-123.13678329999999?authuser=0&hl=en&entry=ttu
Reviews: 1844 reviews

Name: Manoush'eh
Link: https://www.google.com/maps/search/Manoush'eh/@49.276674799999995,-123.1256829?authuser=0&hl=en&entry=ttu
Reviews: 1519 reviews

Name: Zarak by Afghan Kitchen
Link: https://www.google.com/maps/search/Zarak+by+Afghan+Kitchen/@49.266270899999995,-123.1006185?authuser=0&hl=en&entry=ttu
Reviews: 1478 reviews

Name: Homa Grill & Donair
Link: https://www.google.com/maps/search/Homa+Grill+%26+Donair/@49.283455499999995,-123.1144236?authuser=0&hl=en&entry=ttu
Reviews: 1090 reviews

Name: Afghani Kabul Kebab Donair Ltd
Link: https://www.google.com/maps/search/Afghani+Kabul+Kebab+Donair+Ltd/@49.2914853,-123.13517379999998?authuser=0&hl=en&entry=ttu
Reviews: 726 reviews",http://www.afghanhorsemen.com/,(604) 873-5923,,Afghan Horsemen Restaurant (Owner),https://www.google.com/maps/contrib/113690905804200239329,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noh-uklt0ZanTYqEridOwYQbhcCBnXyrztiNovncxX23IbRdqQbuL0Lx-4rz37ReVIXscxiNPw9RNx54vnO1Wk0knkg7kobrnpegw_TrvA075M7V5ek8knLNkr1s_XZzuN4ZRElLg=s1024,Afghan restaurant,"Afghan restaurant, Middle Eastern restaurant, Restaurant",2:30-10 p.m.,,Monday,"1833 Anderson St #202, Vancouver, BC V6H 4E5",,https://www.google.com/maps/place/Afghan+Horsemen+Restaurant/data=!4m7!3m6!1s0x548673c92edc50af:0x69b122aef2d2b15!8m2!3d49.2693937!4d-123.1389284!16s%2Fg%2F1tfpzjml!19sChIJr1DcLslzhlQRFSst7yoSmwY?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJS1MJoNZzhlQRDDUvOzoHHZU,Jam Cafe Kitsilano,,,1805,4.6,"Name: Fable Kitchen
Link: https://www.google.com/maps/search/Fable+Kitchen/@49.2679331,-123.14900120000001?authuser=0&hl=en&entry=ttu
Reviews: 1389 reviews

Name: Au Comptoir
Link: https://www.google.com/maps/search/Au+Comptoir/@49.267986199999996,-123.1570144?authuser=0&hl=en&entry=ttu
Reviews: 1223 reviews

Name: Their There
Link: https://www.google.com/maps/search/Their+There/@49.267914999999995,-123.15143?authuser=0&hl=en&entry=ttu
Reviews: 1064 reviews

Name: Cafe Lokal
Link: https://www.google.com/maps/search/Cafe+Lokal/@49.2681703,-123.16473359999999?authuser=0&hl=en&entry=ttu
Reviews: 727 reviews

Name: Cafe Zen On Yew
Link: https://www.google.com/maps/search/Cafe+Zen+On+Yew/@49.271144899999996,-123.15521410000001?authuser=0&hl=en&entry=ttu
Reviews: 688 reviews",https://jamcafes.com/,(604) 423-3350,,Jam Cafe Kitsilano (Owner),https://www.google.com/maps/contrib/109455138892984116181,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpdn-utXv-DGtGnI3yUmJo1C1tTkrVGRjr-k_WGGROnCRPZPwB1GadNlBA_fDVC-56Qj_DB4qIRxZFOZeTj6a_b1VwHlds4OGNdm8OjhJjbRuMr_jzY1uUla8R7QGbvAIh8McQeg=s1024,Restaurant,Restaurant,8 a.m.-2:30 p.m.,,Open All Days,"2153 W 4th Ave, Vancouver, BC V6K 1N7","Pork Belly Eggs Benedict, hash browns, cinnamon bun pancakes, Fried Chicken French Toast, tater tots, hollandaise sauce, veggie bowl, portions, fried chicken benny, waffles",https://www.google.com/maps/place/Jam+Cafe+Kitsilano/data=!4m7!3m6!1s0x548673d6a009534b:0x951d073a3b2f350c!8m2!3d49.268274!4d-123.154001!16s%2Fg%2F11g_wp819t!19sChIJS1MJoNZzhlQRDDUvOzoHHZU?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJt-b1wYJxhlQRHVfYyeEQUDo,ARC RESTAURANT,"Welcome to ARC--where fresh flavours, harbour views, and West Coast hospitality come together in downtown Vancouver. Our Bottomless Weekend Brunch is a local favourite, featuring unlimited chef-crafted tasting plates and tableside mimosas. Join us for Happy Hour daily from 3:30-6pm with seasonal cocktails and shareable bites. Dine on our patio overlooking the harbour, the perfect perch for a relaxed coastal meal. Don't miss Province to Plate--a three-course set menu that highlights the very best of BC's seasonal ingredients, crafted by Executive Chef Adam Middleton.",,1467,4.4,"Name: Notch8 Restaurant & Bar
Link: https://www.google.com/maps/search/Notch8+Restaurant+%26+Bar/@49.2838005,-123.12056369999999?authuser=0&hl=en&entry=ttu
Reviews: 1397 reviews

Name: Showcase Restaurant & Bar
Link: https://www.google.com/maps/search/Showcase+Restaurant+%26+Bar/@49.287858400000005,-123.12033570000001?authuser=0&hl=en&entry=ttu
Reviews: 402 reviews

Name: Mosaic Grille
Link: https://www.google.com/maps/search/Mosaic+Grille/@49.2850955,-123.12054189999998?authuser=0&hl=en&entry=ttu
Reviews: 352 reviews

Name: Oceans 999
Link: https://www.google.com/maps/search/Oceans+999/@49.2881607,-123.1129168?authuser=0&hl=en&entry=ttu
Reviews: 208 reviews

Name: Captains Room
Link: https://www.google.com/maps/search/Captains+Room/@49.2783644,-123.10864819999999?authuser=0&hl=en&entry=ttu
Reviews: 43 reviews",https://www.arcdining.com/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps,(604) 691-1818,,ARC RESTAURANT (Owner),https://www.google.com/maps/contrib/104114362489874261373,https://lh3.googleusercontent.com/p/AF1QipPLVm0YswQm8lmKULE9P6MgdRDxP80AVAY0vN1m=s1024,Pacific Northwest restaurant (Canada),"Pacific Northwest restaurant (Canada), Bar, Brunch restaurant, Fine dining restaurant, Lounge, Lunch restaurant, Restaurant",6:30 a.m.-12 a.m.,,Open All Days,"900 Canada Pl, Vancouver, BC V6C 3L5",,https://www.google.com/maps/place/ARC+RESTAURANT/data=!4m7!3m6!1s0x54867182c1f5e6b7:0x3a5010e1c9d8571d!8m2!3d49.2871637!4d-123.1138361!16s%2Fg%2F1pzsyxllj!19sChIJt-b1wYJxhlQRHVfYyeEQUDo?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJv7MHrtdzhlQRz141l-V5w3k,La Terrazza,"La Terrazza is a fine-dining Italian restaurant in Yaletown, celebrated for authentic Italian pasta, locally sourced seafood & steak, and an award-winning 2,000-bottle wine cellar in the heart of Downtown Vancouver. Our menu blends classic Italian flavours with premium local ingredients, served in an elegant candle-lit dining room, modern lounge, and seasonal patio. We also feature daily Italian aperitivo happy hour specials, perfect for early evening dining by the harbour. Since 1998, founders Gennaro Iorio, Giulio Miceli and Iqbal Grewal have delivered Vancouver's signature Italian dining experience.",,879,4.4,"Name: Blue Water Cafe
Link: https://www.google.com/maps/search/Blue+Water+Cafe/@49.276154999999996,-123.12112909999999?authuser=0&hl=en&entry=ttu
Reviews: 3451 reviews

Name: Lupo Restaurant & Vinoteca
Link: https://www.google.com/maps/search/Lupo+Restaurant+%26+Vinoteca/@49.2782129,-123.1173233?authuser=0&hl=en&entry=ttu
Reviews: 1202 reviews

Name: Robba da Matti (Yaletown)
Link: https://www.google.com/maps/search/Robba+da+Matti+(Yaletown)/@49.2753626,-123.1212277?authuser=0&hl=en&entry=ttu
Reviews: 1108 reviews

Name: Giardino Restaurant
Link: https://www.google.com/maps/search/Giardino+Restaurant/@49.276941400000005,-123.12999260000001?authuser=0&hl=en&entry=ttu
Reviews: 948 reviews

Name: Tutto Restaurant & Bar
Link: https://www.google.com/maps/search/Tutto+Restaurant+%26+Bar/@49.2784387,-123.1188587?authuser=0&hl=en&entry=ttu
Reviews: 910 reviews",http://www.laterrazza.ca/,(604) 899-4449,,La Terrazza (Owner),https://www.google.com/maps/contrib/105722636803007655097,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_Condov-aMRTDf3jkKEo0k3tHcU-J_7JwbiXEqu4TBS7sPvdaGqw7sySjZF8q1IzvLzvjVSdcrh3Bg66zD0OWoL7ar-V6ExJb7traFtHHz2BGpBVyDfN0wOZTWZ2xH05SQyAR=s1024,Italian restaurant,"Italian restaurant, Event venue, Fine dining restaurant, Northern Italian restaurant, Restaurant, Seafood restaurant, Steak house, Wedding venue, Wine bar",5-10 p.m.,,"Monday, Sunday","1088 Cambie St., Vancouver, BC V6B 6J5",,https://www.google.com/maps/place/La+Terrazza/data=!4m7!3m6!1s0x548673d7ae07b3bf:0x79c379e597355ecf!8m2!3d49.2749928!4d-123.118637!16s%2Fg%2F1trtt_ws!19sChIJv7MHrtdzhlQRz141l-V5w3k?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJrVQM-NFzhlQR5039qtBEmXE,Ancora Waterfront Dining and Patio,"A chic establishment spanning two levels, renowned for its seafood offerings infused with a blend of West Coast, Latin/Peruvian, and Japanese influences, all enhanced by breathtaking waterfront views.",,1289,4.3,"Name: Cardero's Restaurant
Link: https://www.google.com/maps/search/Cardero's+Restaurant/@49.2916101,-123.1274816?authuser=0&hl=en&entry=ttu
Reviews: 6493 reviews

Name: Coast
Link: https://www.google.com/maps/search/Coast/@49.284797399999995,-123.12304010000001?authuser=0&hl=en&entry=ttu
Reviews: 5226 reviews

Name: AnnaLena
Link: https://www.google.com/maps/search/AnnaLena/@49.2708,-123.14677650000002?authuser=0&hl=en&entry=ttu
Reviews: 1568 reviews

Name: Five Sails Restaurant
Link: https://www.google.com/maps/search/Five+Sails+Restaurant/@49.2877204,-123.113231?authuser=0&hl=en&entry=ttu
Reviews: 1541 reviews

Name: Dockside Restaurant
Link: https://www.google.com/maps/search/Dockside+Restaurant/@49.269507399999995,-123.13127709999998?authuser=0&hl=en&entry=ttu
Reviews: 1523 reviews",http://www.ancoradining.com/,(604) 681-1164,,Ancora Waterfront Dining and Patio (Owner),https://www.google.com/maps/contrib/117178534792813948238,https://lh3.googleusercontent.com/p/AF1QipMKRv86QEs6yF_gKWwYqnH_QeGUEt0gMxjqcRLC=s1024,Seafood restaurant,Seafood restaurant,12-10 p.m.,,Open All Days,"1600 Howe St #2, Vancouver, BC V6Z 2L9","sablefish, peruvian cuisine, water view, patio, ceviche, waterfront view, picarones, duck, happy hour, halibut",https://www.google.com/maps/place/Ancora+Waterfront+Dining+and+Patio/data=!4m7!3m6!1s0x548673d1f80c54ad:0x719944d0aafd4de7!8m2!3d49.2738285!4d-123.1325499!16s%2Fg%2F11bw2_fvpm!19sChIJrVQM-NFzhlQR5039qtBEmXE?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJ8SWsS3FxhlQRYMDiAo7i7vo,"Fiorino, Italian Street Food Chinatown Vancouver","Dining inspired by the streets of Florence!
Aperitivo, Italian wine, negroni list, cocktails, house baked schiacciata bread sandwiches. House wine $1/oz until 6:00 pm daily",,795,4.5,"Name: Frankie's Italian Vancouver
Link: https://www.google.com/maps/search/Frankie's+Italian+Vancouver/@49.278217,-123.11339849999999?authuser=0&hl=en&entry=ttu
Reviews: 1786 reviews

Name: Di Beppe Restaurant
Link: https://www.google.com/maps/search/Di+Beppe+Restaurant/@49.2823743,-123.10450580000001?authuser=0&hl=en&entry=ttu
Reviews: 1741 reviews

Name: Kissa Tanto
Link: https://www.google.com/maps/search/Kissa+Tanto/@49.280466499999996,-123.0981257?authuser=0&hl=en&entry=ttu
Reviews: 1588 reviews

Name: Giardino Restaurant
Link: https://www.google.com/maps/search/Giardino+Restaurant/@49.276941400000005,-123.12999260000001?authuser=0&hl=en&entry=ttu
Reviews: 948 reviews

Name: acquafarina
Link: https://www.google.com/maps/search/acquafarina/@49.281028199999994,-123.1151325?authuser=0&hl=en&entry=ttu
Reviews: 887 reviews",http://fiorinovancouver.com/,(604) 568-0905,,"Fiorino, Italian Street Food Chinatown Vancouver (Owner)",https://www.google.com/maps/contrib/103600350034682747829,https://lh3.googleusercontent.com/p/AF1QipOj3bXa5PmxzcZd0OM6Wpmjj4ynzkq4ONYLq697=s1024,Restaurant,"Restaurant, Cocktail bar, Sandwich shop, Wine bar",11:30 a.m.-10 p.m.,,Open All Days,"212 E Georgia St, Vancouver, BC V6A 1Z7",,"https://www.google.com/maps/place/Fiorino,+Italian+Street+Food+Chinatown+Vancouver/data=!4m7!3m6!1s0x548671714bac25f1:0xfaeee28e02e2c060!8m2!3d49.2784583!4d-123.0991914!16s%2Fg%2F11rxhwjfd1!19sChIJ8SWsS3FxhlQRYMDiAo7i7vo?authuser=0&hl=en&rclk=1",good restaurant in vancouver
